140607	86.450433	8.1	954
102899	40.052486	6.88	2044
135397	24.379222	6.79	3258
286217	20.047578	7.64	1348
131634	20.000266	6.99	704
76341	19.891	7.53	3005
87101	19.239211	6.17	1494
177677	18.702367	7.16	1418
211672	17.950685	6.77	1888
166424	14.743372	4.53	867
157336	14.561204	8.29	3870
307081	14.452105	7.22	652
266647	13.581631	5.77	146
253412	13.015189	6.67	408
11	12.999211	7.74	3029
99861	12.596843	7.53	2854
206647	12.390783	6.33	1206
131631	12.388678	6.92	2240
257344	12.133628	6.06	800
150540	11.833909	8.07	2037
214756	11.689335	6.6	1006
105864	11.545966	5.91	154
347969	11.384919	5.07	67
203801	11.367364	6.97	695
122917	11.269431	7.17	2187
285783	11.223973	7.02	163
177572	11.082731	7.86	2697
281957	10.940231	5.51	53
118340	10.938572	8.08	3832
294254	10.647608	6.62	780
254128	10.593594	6.15	1321
312221	10.238676	6.71	114
238615	9.914437	6.37	285
271718	9.862024	6.17	381
210577	9.802815	8.01	2526
227973	9.665239	5.73	71
249070	9.636084	5.7	401
158852	9.574333	6.23	1060
273248	9.491895	5.6	59
205775	9.358682	5.35	115
194662	9.113081	7.34	1675
262500	9.090791	6.68	1386
244786	8.912542	8.37	1420
1892	8.725713	7.69	2300
245891	8.579497	7.15	1490
159824	8.526091	6.79	358
207703	8.474571	7.67	2522
296098	8.363899	6.64	246
198663	8.281517	7.05	2315
1891	8.000815	7.89	2733
205596	7.968126	8.01	2179
228150	7.748366	7.46	1712
955	7.71624	5.8	928
168259	7.696091	7.51	1967
260346	7.506651	6.17	1078
271110	7.395768	7.6	62
100402	7.347753	7.69	2671
181533	7.161742	6.18	681
19995	7.151615	7.05	7064
13590	7.142517	6.75	6
1893	7.061962	6.27	2027
198184	7.03979	6.69	1228
98566	6.895814	5.98	1290
24428	6.873943	7.27	7645
257211	6.827608	7.04	223
242582	6.745243	7.63	1427
321697	6.738576	7.22	113
1895	6.688085	6.91	1815
772	6.572734	5.99	972
150689	6.553056	6.89	868
156022	6.549492	7.29	1412
246655	6.526718	5.7	10
240832	6.449336	6.3	2660
76757	6.403876	5.32	1342
298312	6.390568	5.85	198
49026	6.331124	7.43	5643
1894	6.293524	6.3	1794
336004	6.21458	5.7	46
1771	6.185162	6.42	3984
309809	6.16674	7.39	101
550	6.152622	7.91	4030
264660	6.101329	7.58	1361
273481	6.085323	7.16	302
273477	5.953726	5.72	55
76338	5.854264	6.9	2189
127585	5.829702	7.64	2786
37724	5.798617	6.72	5058
241554	5.68991	6.34	530
157350	5.689806	6.94	2027
287948	5.641932	4.93	183
283445	5.614631	5.34	135
147441	5.583384	5.65	1000
155	5.544089	7.94	6282
534	5.478009	5.8	1255
101299	5.395078	7.54	2764
49051	5.392308	6.81	5590
365348	5.34886	2	3
49017	5.312896	6.23	1227
189	5.30876	6.25	636
956	5.288715	6.25	991
20352	5.27242	7.02	4179
228967	5.258191	6	1197
270303	5.257291	6.71	538
216015	5.256152	5.5	1161
257088	5.216949	4.69	21
272	5.214029	7.26	3712
120467	5.193259	7.9	1747
603	5.19201	7.64	4781
109445	5.175392	7.59	2413
238713	5.149087	7.09	1075
169917	5.145379	6.24	601
10681	5.127882	7.46	3042
9806	5.116366	6.99	1985
296099	5.103412	6.32	397
258480	5.077671	6.37	35
862	5.064358	7.42	2422
91314	5.039279	6	1700
82702	5.035544	7.86	1518
210860	5.02537	5.39	438
280996	4.98926	6.45	170
68721	4.952162	6.86	5987
68737	4.930997	5.19	463
193893	4.904104	6.47	664
270946	4.894806	6.66	620
261392	4.883655	5.81	298
56292	4.867886	6.58	2419
102382	4.864803	6.65	2082
10193	4.845664	7.42	2293
265208	4.8023	5.36	342
57158	4.799106	7.62	2200
27205	4.789201	7.77	7626
93456	4.784697	7	2864
274479	4.781439	3.73	22
1726	4.736177	7.14	4896
280	4.697357	7.35	2151
201088	4.685128	4.97	386
263472	4.679338	4.93	181
10020	4.678571	7.1	1233
188222	4.673394	6.25	246
10528	4.651271	6.86	3172
137113	4.6449	7.72	2356
262543	4.622834	5.59	304
119450	4.604374	7.47	1983
671	4.59879	7.02	3112
17979	4.596231	6.42	367
22	4.587538	7.16	3021
10138	4.545581	6.6	4061
49521	4.533824	6.53	3869
256591	4.520624	6.74	1135
10195	4.516169	6.46	3567
85	4.507122	7.33	1965
680	4.50148	7.9	3721
12	4.499098	7.27	2800
201085	4.497839	6.18	238
254470	4.489103	6.96	783
190859	4.48318	7.49	2010
287903	4.47697	5.65	61
14160	4.417385	7.43	2850
10764	4.415367	6.01	1703
11135	4.414855	6.29	103
8681	4.413064	7.12	2284
562	4.407968	7.02	2121
301351	4.372782	6.19	97
13	4.369203	7.91	3247
16869	4.365133	7.6	2605
225886	4.353285	5.49	794
332502	4.350454	3.3	28
954	4.342485	6.42	1335
296	4.341519	5.77	996
8909	4.316572	6.16	953
72105	4.312751	6.32	2515
102651	4.277709	7.01	2048
218	4.276644	6.97	1903
13475	4.266895	7.3	2753
812	4.255403	7.19	1541
205587	4.248482	7.18	701
86828	4.238109	6.12	56
286565	4.234859	6.7	639
408	4.208396	6.46	672
5825	4.190167	6.99	290
120	4.187636	7.66	4632
274167	4.178982	2.64	18
36557	4.176162	7	2161
331781	4.147869	7.11	126
105	4.135424	7.64	2703
348	4.135086	7.42	1998
106646	4.134413	7.92	2669
62211	4.095906	7.03	1726
77338	4.079306	8.09	1900
307663	4.073894	4.1	124
10719	4.073482	6.33	357
49047	4.066431	7.55	2529
228161	4.063545	6.97	600
38757	4.042434	7.16	1478
243688	4.033507	5.02	369
68718	3.989885	7.51	5821
264644	3.989057	8.29	24
83542	3.987619	6.44	1681
27578	3.982726	5.89	1658
8355	3.972278	6.39	967
8587	3.971221	7.54	2723
87827	3.957727	7	3479
321741	3.945262	6.68	11
425	3.934185	6.78	1614
679	3.916702	7.45	1425
68724	3.913161	6.5	1848
8871	3.911009	5.9	423
227159	3.905927	6.21	719
75656	3.900792	7.2	2256
808	3.898319	7	1553
1124	3.896772	7.66	1803
2062	3.895148	7.1	1747
98	3.895074	7.53	2749
12445	3.886785	7.51	2773
278	3.885904	8.23	4289
122	3.868084	7.78	4372
597	3.845544	7.12	3417
1865	3.838449	6.3	2496
154400	3.833569	6.59	414
171274	3.83346	6.3	333
89	3.833211	7.33	1588
12155	3.813039	6.13	1997
64688	3.80721	6.56	2371
10191	3.805638	7.32	2388
863	3.805581	6.98	1497
70981	3.793146	6.13	2847
54138	3.788156	7.43	2790
276907	3.782653	6.41	70
75612	3.764537	6.29	3197
258509	3.764311	4.76	52
109439	3.760892	5.94	1597
424	3.746416	7.91	1676
330764	3.738933	6.32	37
5255	3.733848	6.16	501
82693	3.724542	6.88	2540
209112	3.723954	9.75	2
855	3.723135	6.94	807
24	3.720918	7.34	1777
53182	3.720381	6.15	1246
68728	3.711858	5.59	2549
2770	3.704367	5.92	517
9738	3.688707	5.5	1235
585	3.672669	7.23	3117
58574	3.665694	6.88	2141
62177	3.664199	6.48	2579
49013	3.663328	5.86	1010
11395	3.653605	6.35	161
41233	3.646386	6.58	205
18823	3.643592	5.61	1203
1593	3.642266	6.05	998
950	3.641745	6.36	1110
49529	3.640166	5.99	1098
12230	3.637922	6.44	564
192141	3.635809	6.52	183
107846	3.617926	6.68	826
72784	3.601853	6.56	197
122906	3.600817	7.65	844
285	3.585006	6.67	1890
76203	3.582269	7.86	1322
124905	3.578246	6.17	1661
602	3.57124	6.5	1252
80274	3.569752	6.64	1129
9325	3.56476	6.76	565
167073	3.557508	5.01	62
17654	3.549737	7	1394
9502	3.545983	6.66	1398
1585	3.543243	7.47	346
70160	3.537978	6.62	5974
1422	3.533644	7.6	1877
9714	3.527437	5.2	198
241251	3.519892	5.23	223
138103	3.514823	6.23	969
78	3.510636	7.58	1437
14161	3.50743	5.59	2964
370665	3.505805	5.5	3
11224	3.502493	6.55	562
299824	3.500435	4	7
181283	3.499733	6.01	202
254904	3.497982	6.01	380
76163	3.495909	5.96	1891
1572	3.487586	6.6	1097
1996	3.484276	5.43	789
222935	3.479506	7.94	1584
110415	3.476673	6.61	1080
334074	3.474599	5.37	178
266294	3.474158	6.08	20
266856	3.47264	7.85	1184
76492	3.4673	6.63	1242
807	3.466837	7.79	2432
337339	3.464508	6.86	14
857	3.461369	7.56	2463
204922	3.454549	6.01	314
320007	3.447223	8.33	72
8966	3.446666	5.69	1396
11324	3.43561	7.41	2502
14756	3.430909	7.3	672
68734	3.429398	6.85	2034
73	3.429118	7.86	1023
115	3.427087	7.5	1164
953	3.425786	6.31	1678
49530	3.423502	6.59	1484
1571	3.414942	6.27	1120
63	3.40796	7.11	1058
9487	3.399158	6.51	804
136795	3.399043	6.57	906
100042	3.396875	5.66	594
293863	3.392405	7.38	584
59967	3.37019	6.42	2951
68726	3.369124	6.69	2733
10196	3.363723	4.74	539
767	3.363168	7.06	2274
672	3.362853	6.92	2427
12444	3.362844	7.16	2510
162	3.361566	7.25	1024
8328	3.361032	6.47	179
81188	3.358037	6.8	954
116745	3.352812	7.07	1449
557	3.342545	6.4	2134
10144	3.335368	6.95	700
364	3.335264	6.44	600
72559	3.330791	5.42	2371
50646	3.329527	6.81	1052
326425	3.32754	4.08	6
232572	3.326495	3.84	48
10527	3.323596	6.09	837
196867	3.307741	6.28	210
2501	3.307432	7.09	2014
393	3.295805	7.36	1406
184315	3.293842	5.72	859
82690	3.29207	6.95	2995
4935	3.281546	7.93	784
97020	3.274659	5.77	1171
9335	3.267362	6.08	469
1581	3.266307	6.61	429
45243	3.263752	5.99	2083
365222	3.261195	4.13	8
14	3.252745	7.5	1106
284053	3.2523	7.85	33
180	3.251652	6.77	1162
8077	3.250395	5.93	615
261023	3.249301	5.79	294
4108	3.247307	6.53	680
861	3.245922	6.61	636
121	3.24496	7.65	3877
2503	3.242683	7.1	1574
